wage_eur,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_shot_power,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_sliding_tackle
1000,33,28,59,44,37,41,29,36,43,32,52,52,54,50,50,56,65,26,52,33,43,44,58,62
1000,28,22,43,55,29,53,23,30,40,56,62,67,57,62,33,73,77,27,60,33,35,53,59,60
1000,57,40,49,66,47,61,59,51,61,64,48,62,57,71,55,60,41,35,45,65,56,64,41,60
3000,38,36,54,66,37,58,50,43,63,62,64,48,55,76,38,50,49,34,49,58,37,50,52,57
1000,58,22,48,35,30,50,47,54,23,58,73,70,54,71,30,72,59,23,50,32,36,38,51,58
1000,41,31,44,64,32,59,46,48,61,61,67,62,49,66,51,63,51,38,54,58,39,40,55,44
1000,11,6,15,16,8,10,15,10,22,19,26,30,47,37,44,20,62,8,29,29,12,36,14,11
1000,11,7,11,23,8,7,12,11,15,10,28,33,49,26,43,25,64,6,19,36,17,21,6,10
1000,52,29,44,54,28,58,46,32,34,52,75,75,47,76,30,58,59,31,56,44,39,48,51,55
1000,53,52,40,56,44,57,48,50,53,56,75,73,53,77,58,67,52,55,42,55,53,52,34,32
1000,56,37,47,55,32,62,48,29,47,57,74,73,55,77,49,50,53,32,54,46,36,49,54,55
1000,45,39,36,64,40,60,46,39,59,64,69,67,49,75,44,56,46,41,38,58,40,57,50,42
2000,13,8,13,24,10,14,16,15,21,19,45,42,58,50,43,31,62,11,27,31,17,33,18,11
2000,37,24,65,43,32,31,36,32,30,38,54,50,54,43,40,51,62,25,55,33,38,50,53,60
3000,34,26,55,42,26,35,24,24,36,41,58,56,50,51,41,60,72,21,55,35,37,49,57,58
1000,57,38,59,62,43,60,50,53,60,61,55,67,54,53,61,56,61,52,54,59,48,53,55,53
1000,31,58,53,54,36,51,47,56,29,55,69,68,53,70,61,68,64,64,33,43,54,45,23,11
4000,45,24,51,42,27,41,30,35,35,44,68,72,55,73,30,58,73,23,50,36,31,46,57,58
1000,44,43,32,62,35,61,50,48,52,54,73,69,53,67,46,64,61,37,35,61,41,55,46,32
1000,43,38,32,57,42,64,37,38,46,58,74,74,40,72,45,85,36,37,33,53,49,60,42,33
1000,22,22,54,34,28,26,31,22,34,31,56,56,50,56,39,57,67,25,52,37,40,47,59,59
1000,10,9,30,15,5,13,11,11,20,18,36,27,51,44,41,27,44,9,18,23,19,27,11,13
1000,12,5,12,17,5,13,13,11,26,14,22,28,57,23,45,17,62,6,25,41,16,57,16,10
3000,38,56,55,53,51,55,42,38,40,59,72,74,51,67,58,68,65,43,31,53,53,54,28,22
1000,15,10,9,25,8,19,13,9,25,25,50,50,49,43,41,29,41,9,24,54,21,32,13,14
3000,34,20,61,34,31,34,35,28,27,39,50,35,53,65,39,62,70,23,47,32,39,58,57,59
1000,52,28,54,59,43,56,38,33,53,59,62,69,51,59,53,63,67,30,57,51,33,45,57,53
2000,34,58,58,60,37,62,33,25,52,58,78,80,45,63,58,76,67,56,62,55,58,58,52,52
1000,37,34,52,66,36,58,36,39,58,61,66,57,55,45,54,58,55,38,54,54,40,42,54,53
2000,45,29,53,58,30,46,42,36,56,49,63,54,58,53,45,51,64,30,67,51,44,44,60,59
2000,45,34,48,60,30,53,40,41,54,52,64,53,50,58,51,49,69,40,67,40,42,43,55,52
3000,44,43,54,63,35,58,45,46,57,62,60,58,62,80,63,62,53,37,61,60,51,51,52,65
1000,43,58,43,66,44,59,58,56,59,58,62,55,52,70,55,54,56,57,53,58,43,47,52,42
1000,54,35,48,53,38,53,40,39,51,52,79,74,52,63,40,66,60,39,54,49,39,53,53,53
1000,49,58,54,50,45,64,34,29,33,55,74,72,54,69,65,53,64,54,35,49,61,47,15,18
2000,35,59,67,46,43,47,30,26,28,56,60,63,50,58,51,65,74,43,54,46,52,47,25,13
2000,47,53,38,58,53,61,52,51,54,63,67,56,42,65,55,37,76,56,45,54,54,55,23,26
2000,48,60,51,49,52,58,41,31,30,60,80,82,44,52,56,40,66,52,29,47,57,52,20,18
1000,55,52,62,64,50,65,58,51,58,62,62,60,54,61,64,53,60,40,47,57,52,61,48,61
1000,43,48,57,64,44,58,41,46,46,63,67,64,57,67,53,70,59,52,64,55,56,62,53,54
2000,51,49,51,66,47,58,56,49,65,62,54,64,50,78,53,34,37,40,47,57,56,58,39,58
2000,58,21,59,53,27,43,26,26,51,46,58,68,41,52,41,62,64,31,67,38,31,47,46,65
1000,48,40,56,64,43,52,39,35,59,60,56,66,52,33,57,70,73,54,72,49,44,44,52,53
2000,57,39,51,59,38,60,45,36,55,57,75,73,56,56,58,56,59,41,58,40,40,48,47,55
1000,52,49,31,58,40,59,39,39,43,61,71,74,50,64,45,59,48,39,38,53,47,41,24,33
1000,51,51,45,64,51,65,58,53,65,64,72,75,53,75,66,40,47,43,43,51,57,63,48,52
1000,54,32,50,36,37,68,38,41,29,42,64,62,55,43,35,58,52,36,62,41,47,43,56,64
2000,55,67,48,46,56,67,48,39,42,65,63,69,40,82,72,48,42,49,29,51,65,48,28,35
2000,35,60,53,51,50,63,48,30,47,57,72,74,55,71,56,58,60,53,28,46,61,47,26,21
1000,16,15,16,33,15,19,16,17,24,27,46,44,55,45,42,37,51,19,36,33,23,28,14,12
2000,50,53,41,53,49,63,51,41,46,62,71,65,54,91,57,52,45,49,31,53,44,49,27,29
2000,46,52,49,53,46,59,68,65,50,56,71,78,65,62,51,81,68,52,54,52,58,50,26,53
1000,47,57,51,53,34,54,35,34,40,54,75,74,52,74,51,46,76,43,43,41,54,52,39,19
1000,8,7,14,24,6,12,13,14,18,15,30,33,47,41,41,24,53,11,18,27,21,39,20,10
2000,10,12,19,30,9,16,10,10,30,24,35,32,42,42,47,23,66,11,32,31,24,39,26,13
2000,35,57,53,52,53,57,45,34,36,58,79,81,48,75,54,71,70,49,25,51,56,45,49,26
1000,30,24,53,35,23,28,23,22,27,36,53,48,52,62,36,62,60,24,58,27,33,47,59,60
3000,55,23,52,54,28,48,34,33,50,47,80,88,49,81,27,55,66,28,50,37,38,41,56,57
2000,55,38,51,50,34,53,45,41,44,53,73,73,52,70,49,68,68,44,60,43,42,50,55,56
1000,52,50,44,61,48,62,50,52,54,61,68,64,50,75,53,67,50,54,39,56,51,56,44,47
1000,50,51,48,45,34,54,34,33,40,49,89,89,63,68,47,72,70,45,31,49,46,48,34,17
1000,54,51,55,57,43,58,55,54,54,55,64,49,57,74,52,62,51,46,55,54,51,52,56,55
1000,55,54,56,57,46,55,59,63,54,56,50,48,55,42,58,72,67,57,63,57,57,56,56,52
1000,31,18,56,48,25,38,48,48,47,47,65,69,54,31,51,68,70,30,57,43,18,49,56,52
1000,56,53,51,57,51,58,56,50,52,57,66,67,45,69,52,66,62,50,57,51,53,57,50,52
5000,35,57,60,42,40,59,42,33,33,49,68,70,52,55,60,57,59,48,32,47,63,47,28,18
1000,50,45,43,66,35,61,36,67,63,61,59,61,50,61,54,63,55,39,50,48,40,55,50,53
1000,11,8,13,19,8,10,11,13,21,19,33,32,44,23,44,17,60,9,23,27,15,42,7,13
2000,32,59,59,51,43,57,42,32,37,56,56,59,56,58,58,50,59,55,31,48,65,52,14,16
2000,54,43,49,64,49,67,58,40,59,64,68,64,59,73,40,45,55,33,43,61,39,58,49,48
1000,51,28,41,54,34,55,35,40,48,48,79,74,48,72,29,60,44,32,52,56,42,44,53,55
1000,12,9,11,29,5,9,13,11,27,10,48,35,57,34,38,24,58,6,23,34,16,25,5,12
1000,53,55,39,52,45,60,48,33,44,59,85,83,45,73,54,50,62,51,35,50,38,54,23,23
1000,45,64,42,62,50,59,58,39,51,60,64,66,55,67,49,63,55,40,40,58,54,44,17,10
2000,44,51,46,62,26,62,45,30,60,62,63,54,56,68,53,59,59,45,53,56,46,60,40,49
1000,64,24,28,57,27,53,53,42,48,54,72,73,45,77,53,51,54,26,51,44,32,41,51,63
1000,55,32,45,38,28,60,39,31,34,50,66,61,53,73,35,58,52,33,61,38,44,48,56,61
2000,31,61,59,47,56,55,36,32,34,55,61,63,45,68,62,62,59,57,50,51,58,48,29,26
1000,13,7,10,15,8,7,12,13,21,18,18,20,58,20,42,21,56,8,25,53,13,23,8,12
1000,49,48,46,70,50,62,59,45,68,60,61,60,51,74,58,48,40,44,48,51,56,60,41,59
1000,57,32,49,55,28,58,54,33,42,55,70,75,56,54,41,61,71,36,60,51,35,56,52,53
2000,55,35,43,60,31,57,38,33,58,52,72,71,54,65,36,55,45,34,56,46,47,50,55,56
1000,50,28,51,53,26,59,52,48,49,62,66,72,56,87,29,67,35,20,55,44,30,52,52,56
1000,47,51,42,52,48,58,43,34,49,58,81,76,52,80,56,68,48,52,66,52,54,43,51,35
2000,45,36,58,65,47,63,42,46,62,55,68,67,54,77,68,61,45,42,63,52,49,50,40,66
1000,55,55,62,59,61,52,58,51,42,59,61,70,49,43,64,62,68,51,57,45,62,49,52,54
3000,55,55,48,57,52,60,49,47,56,61,68,64,42,70,62,48,49,48,33,49,60,47,36,33
1000,43,43,50,60,32,57,40,45,58,60,73,70,53,74,56,69,57,52,53,57,48,56,55,55
1000,50,51,38,55,46,61,52,43,50,57,68,69,55,63,56,55,54,52,39,51,52,56,26,33
1000,37,41,35,56,55,66,63,35,55,63,65,66,63,69,58,40,53,48,45,62,48,50,39,44
2000,49,51,27,50,36,61,42,40,48,58,77,74,48,78,51,61,32,49,49,51,37,42,30,29
1000,59,53,44,57,54,61,56,48,51,59,65,53,40,74,57,64,46,51,37,54,59,49,32,33
1000,57,54,52,59,51,55,57,62,58,56,63,62,55,64,61,61,57,57,64,59,64,62,52,57
1000,13,17,17,39,17,18,18,39,41,24,45,40,56,63,41,31,59,14,18,29,28,46,9,11
1000,15,13,22,28,18,18,16,18,24,24,42,40,57,47,42,42,50,12,20,22,21,35,18,13
1000,33,53,64,52,44,56,48,35,34,53,60,67,52,52,58,57,85,44,62,41,51,45,17,14
1000,50,48,46,62,39,56,55,54,60,59,57,69,56,60,60,62,73,54,61,62,51,55,46,48
2000,47,54,50,57,54,58,53,52,53,57,58,80,56,71,62,61,64,55,58,57,49,52,30,32
6000,43,31,62,44,37,36,41,37,29,40,61,64,49,54,51,67,62,22,57,31,45,48,53,70
1000,62,54,36,53,45,58,39,50,51,60,73,76,52,71,46,64,72,41,52,61,46,58,48,46
2000,14,10,14,20,14,15,13,12,27,20,59,55,48,60,42,20,45,14,30,12,26,35,14,10
1000,22,14,12,32,19,21,14,16,29,24,50,47,56,57,41,25,54,12,34,30,20,36,10,15
2000,27,18,58,44,19,31,26,28,38,40,52,53,49,51,35,43,68,24,53,33,32,38,59,56
1000,38,36,49,59,32,63,41,30,55,58,80,80,53,76,53,68,46,34,61,49,34,47,38,44
1000,44,31,49,57,41,51,33,38,60,52,66,63,52,63,53,64,73,38,59,45,47,46,51,55
4000,50,35,52,53,31,46,42,40,45,54,74,75,55,53,42,63,62,37,58,48,42,50,50,51
1000,53,55,56,57,43,54,52,51,54,53,62,62,58,68,58,65,60,56,59,52,51,52,55,54
2000,56,33,39,51,30,55,37,44,43,59,67,67,58,66,35,66,58,26,55,38,35,55,49,55
2000,39,25,46,58,34,48,39,35,53,57,64,53,53,75,48,68,61,33,59,48,42,38,56,61
1000,12,12,12,19,12,11,13,14,25,10,18,16,57,29,43,32,38,10,12,59,11,18,8,13
2000,31,60,57,53,47,57,42,30,28,58,58,65,47,82,61,64,55,49,29,63,53,48,12,14
3000,56,44,38,54,39,57,53,62,51,55,75,73,57,51,48,59,56,50,58,42,38,39,54,54
1000,32,21,52,45,37,27,22,26,50,43,55,59,57,56,43,63,71,38,62,35,32,42,53,54
1000,36,63,45,56,50,64,49,35,34,55,73,71,57,80,53,61,42,46,32,54,58,55,36,14
1000,64,52,32,56,38,57,60,33,44,63,67,66,53,64,62,68,66,43,35,51,53,53,32,28
1000,54,41,54,58,32,53,53,39,52,56,71,67,52,65,54,57,61,47,60,47,44,49,58,58
3000,57,50,38,56,38,53,62,34,55,60,77,81,50,75,63,55,45,54,35,53,52,47,46,32
2000,50,43,44,68,40,54,53,48,62,62,61,63,46,60,52,54,64,39,43,65,47,53,50,45
1000,11,9,14,23,8,10,15,13,23,14,34,38,41,35,47,22,47,9,23,44,12,45,11,13
2000,57,57,39,60,51,60,45,41,53,63,58,65,43,71,67,54,54,40,29,47,61,53,34,27
1000,53,51,30,58,43,57,49,36,57,59,72,68,51,68,55,57,53,50,38,57,57,59,36,32
2000,56,52,39,54,50,60,46,39,42,58,77,59,53,67,59,52,44,48,29,51,60,54,27,26
1000,55,48,36,53,45,61,63,60,49,57,76,78,49,65,59,49,56,43,31,51,53,56,23,23
1000,24,23,58,41,16,23,18,24,32,33,55,54,49,53,38,57,74,23,59,28,33,48,54,54
1000,42,43,53,60,31,55,38,32,51,58,62,63,56,57,42,73,66,46,58,58,35,35,41,58
1000,67,33,40,57,44,55,63,35,49,50,70,75,48,83,55,68,49,50,49,53,38,45,50,55
2000,26,58,75,46,46,50,31,25,40,52,70,75,47,62,51,53,82,49,56,51,64,48,24,17
1000,53,21,60,58,20,50,48,27,44,53,59,64,47,59,44,70,73,28,51,31,31,41,46,59
2000,56,19,53,52,18,54,41,26,37,50,65,67,54,55,35,62,70,24,62,32,28,38,49,60
1000,59,52,37,55,38,61,49,35,49,59,64,68,48,55,58,59,57,45,42,53,51,49,35,38
3000,55,29,42,54,23,52,35,38,48,50,78,75,55,74,26,63,48,27,51,49,34,45,54,56
1000,27,55,62,47,48,54,45,44,25,56,47,61,51,38,61,64,79,52,67,55,58,52,24,19
4000,57,57,50,49,57,63,52,36,41,59,67,67,58,59,66,54,66,52,59,46,57,51,21,24
3000,55,31,47,40,30,63,36,35,32,39,67,57,58,44,28,59,47,33,58,34,48,40,55,67
1000,31,59,54,44,42,53,39,25,37,54,55,66,49,51,66,64,90,51,31,48,64,49,19,13
3000,35,60,59,54,54,50,46,30,27,54,74,69,49,67,58,65,61,51,46,33,51,51,25,22
1000,13,15,17,31,13,13,18,16,22,19,46,44,50,58,38,33,33,15,25,19,22,24,30,12
1000,58,17,42,56,19,57,57,58,54,55,65,68,45,79,43,74,56,48,49,52,35,57,55,56
1000,20,13,12,25,17,19,17,17,22,22,35,41,50,50,45,38,66,16,43,18,23,49,12,20
3000,18,15,21,26,13,17,20,16,24,18,42,41,49,68,39,27,48,11,24,47,19,26,15,19
2000,21,21,57,49,28,27,26,29,48,52,55,59,53,63,38,65,61,21,47,29,34,46,59,58
1000,54,32,57,54,26,56,52,33,53,55,62,65,51,65,45,65,62,22,50,51,45,57,57,58
3000,51,53,42,62,51,60,49,41,57,62,75,67,55,81,58,54,43,58,49,60,58,56,45,39
2000,55,52,42,56,35,63,55,57,46,60,76,69,53,70,55,55,59,43,40,56,44,53,53,56
1000,26,16,50,50,23,30,22,26,45,33,76,74,42,31,45,40,87,20,49,32,33,47,55,57
3000,53,41,27,50,42,69,48,41,32,65,78,74,45,83,59,48,34,42,28,53,52,67,23,19
3000,40,56,51,52,43,57,48,34,45,56,77,81,58,64,54,69,68,52,52,53,52,50,19,22
2000,11,8,10,28,9,11,12,13,22,16,22,30,53,49,47,22,40,5,20,33,19,46,15,13
1000,10,7,13,20,7,11,13,12,20,15,32,28,45,33,42,18,63,9,21,42,19,38,8,14
1000,13,7,10,23,8,11,13,12,23,18,22,23,50,38,45,21,60,6,22,24,10,25,14,11
2000,37,64,68,52,47,57,44,34,36,54,60,60,51,74,58,53,40,61,31,50,66,47,29,15
2000,43,38,49,58,31,49,44,47,57,53,72,77,58,73,56,56,56,44,60,55,49,47,60,58
1000,24,20,58,52,22,24,21,23,50,30,50,50,50,34,50,57,69,23,58,31,30,50,54,56
1000,40,25,52,50,36,40,31,30,45,42,54,53,50,54,43,55,64,30,59,43,40,45,68,55
1000,44,58,44,48,50,59,53,49,36,58,74,72,53,75,57,54,48,52,36,42,52,49,20,27
2000,36,41,37,62,39,54,41,37,59,59,64,56,59,71,53,54,40,47,45,54,38,39,52,55
1000,36,20,47,41,29,34,28,22,33,33,66,57,51,56,38,62,87,19,74,31,25,47,58,51
1000,49,37,38,62,33,57,36,56,59,59,67,71,56,84,54,76,51,42,58,55,53,54,49,49
1000,50,31,45,51,27,51,43,29,36,52,71,70,48,65,25,73,61,24,42,37,42,38,53,58
4000,42,30,49,59,25,56,45,30,58,58,66,61,55,86,44,57,53,34,72,54,50,49,52,57
2000,40,37,44,67,42,54,49,40,60,60,78,81,57,61,40,64,69,48,47,53,46,59,38,49
2000,44,20,59,39,28,36,29,32,36,38,57,59,47,56,42,64,62,25,52,29,36,40,55,63
2000,44,36,55,68,46,59,40,47,66,51,60,67,59,74,59,63,48,42,57,49,47,43,47,57
1000,53,41,44,64,38,61,43,32,58,63,61,64,50,55,48,66,61,45,43,49,53,53,51,46
2000,41,30,58,61,33,50,36,29,49,55,62,63,59,67,40,70,59,27,54,38,35,46,52,52
2000,27,58,65,56,42,54,25,26,40,55,49,59,48,43,57,58,68,48,54,56,54,53,20,20
3000,51,45,38,55,37,58,48,49,49,57,79,81,52,90,44,50,40,36,43,52,48,47,33,36
2000,56,43,52,57,53,62,53,44,48,56,64,58,62,66,54,62,61,59,66,54,58,55,55,55
1000,22,33,60,39,33,33,27,24,32,34,72,68,39,65,31,62,48,22,64,22,36,42,53,66
2000,32,22,60,52,29,32,31,36,43,40,53,60,50,48,44,33,68,24,57,32,46,50,49,57
1000,11,9,11,23,7,14,19,6,24,26,48,38,56,53,42,40,57,15,17,21,10,27,28,19
1000,18,15,18,38,20,18,15,14,30,27,45,55,52,46,43,30,53,18,36,36,29,33,12,20
3000,51,48,48,60,42,57,54,46,58,59,68,69,55,71,60,66,62,52,55,57,49,55,52,53
1000,55,43,51,63,50,58,59,58,58,60,54,60,53,58,62,64,64,55,61,56,61,62,53,55
3000,51,22,50,58,30,40,21,40,44,55,73,68,51,67,39,64,65,20,51,37,37,51,50,54
1000,56,28,58,57,34,36,29,37,42,53,49,42,53,68,46,66,65,29,60,38,51,50,50,65
2000,45,58,45,52,49,60,51,33,39,59,71,73,52,83,56,71,62,52,42,52,59,50,25,26
2000,61,52,39,57,39,62,53,42,49,57,80,84,46,77,57,61,59,47,36,46,44,46,58,52
1000,10,7,12,20,5,9,9,13,24,12,32,36,61,33,46,30,56,9,20,20,15,37,15,10
2000,56,32,57,57,30,57,65,38,52,55,69,74,52,58,54,63,62,41,51,45,33,57,49,52
1000,10,2,12,28,9,14,10,11,25,11,24,28,56,21,44,27,71,6,22,39,16,25,5,12
1000,11,8,13,27,9,9,11,13,23,11,32,35,48,41,44,24,49,6,27,52,10,39,8,14
1000,30,59,58,39,45,56,33,29,32,48,69,71,58,68,54,40,75,52,35,51,62,48,16,20
1000,9,10,20,30,10,10,14,11,34,10,40,30,52,24,44,25,75,10,35,52,11,30,14,20
1000,10,8,11,20,9,10,10,11,17,17,30,23,51,24,44,27,60,7,28,36,18,23,5,10
1000,45,32,63,59,35,51,39,35,61,54,59,55,55,57,42,75,59,38,65,42,42,45,49,60
3000,30,28,56,40,30,35,34,28,35,45,59,51,52,64,43,62,59,22,45,32,44,42,56,65
1000,42,24,54,56,23,47,26,28,52,53,65,67,52,66,42,61,59,37,42,30,39,45,56,57
1000,49,31,49,61,31,55,53,41,55,58,67,71,59,62,53,65,50,36,62,56,43,53,62,53
1000,56,38,54,54,28,52,47,27,38,57,62,64,48,69,42,63,55,35,51,37,39,38,54,57
2000,11,7,13,19,7,12,11,13,23,14,38,40,54,50,40,27,50,8,15,48,17,35,9,11
1000,40,60,58,46,50,54,44,45,38,54,80,82,48,62,52,64,68,55,38,48,66,52,18,14
2000,58,49,47,63,47,64,56,52,57,67,55,55,55,70,67,36,48,39,49,53,59,57,41,46
2000,60,51,47,58,46,61,45,44,56,63,62,65,41,80,58,51,44,40,32,47,60,45,26,34
1000,36,23,53,48,25,32,28,30,41,52,59,62,47,62,46,57,65,26,62,33,31,51,54,57
1000,29,59,62,48,45,50,42,35,31,54,68,60,49,63,58,57,70,52,45,47,61,54,12,18
1000,15,19,22,40,12,22,19,23,38,32,59,58,52,57,41,35,59,20,30,49,29,47,25,18
1000,40,55,55,50,49,56,52,39,42,57,69,71,53,75,57,53,56,56,43,47,65,44,16,13
2000,17,18,14,31,16,13,19,20,26,26,35,33,54,50,50,20,62,16,26,19,32,39,22,13
1000,14,18,13,27,20,13,19,13,20,24,46,46,52,59,39,31,56,12,25,18,15,29,8,15
1000,12,11,13,34,12,10,17,13,36,23,27,29,50,25,41,27,36,15,16,20,22,38,11,13
1000,43,27,55,53,23,53,39,30,39,54,79,74,50,78,47,64,66,24,54,37,42,52,58,58
1000,14,21,12,23,15,15,21,13,27,19,45,43,55,29,41,23,44,13,25,30,32,31,17,19
2000,17,18,16,21,14,17,19,20,22,19,47,40,54,47,42,30,63,12,21,14,22,28,13,16
1000,52,28,56,53,25,51,35,27,47,53,61,57,53,55,41,67,64,23,54,36,41,53,56,57
1000,54,54,40,59,38,64,51,49,57,66,66,73,61,76,53,59,56,50,29,54,52,53,48,30
1000,50,35,45,55,28,55,30,29,45,57,72,73,51,81,37,70,57,28,46,44,33,45,51,56
2000,49,56,54,57,56,58,32,42,52,54,72,71,51,69,56,75,61,57,54,43,57,52,35,52
1000,11,6,12,20,6,11,11,11,18,10,24,22,54,28,44,26,68,7,26,35,17,31,13,13
1000,44,61,56,56,47,57,45,30,35,54,60,69,45,68,59,50,61,57,42,51,64,50,31,12
1000,48,55,36,58,49,59,46,40,54,57,81,79,41,80,59,60,55,53,55,54,52,51,35,35
1000,49,41,58,56,40,56,40,23,50,53,67,66,49,61,46,67,66,39,57,36,33,47,56,57
1000,36,57,59,50,51,56,49,40,41,59,58,63,45,65,58,56,70,59,47,49,62,52,39,22
2000,55,46,36,63,35,60,43,35,52,60,62,64,57,81,47,58,33,33,30,46,45,41,45,25
1000,32,18,64,49,28,28,30,23,44,34,32,33,49,31,35,48,76,26,72,40,37,41,52,52
1000,48,30,48,65,29,53,32,35,58,52,66,64,56,60,50,64,70,34,58,52,46,56,58,58
2000,26,26,45,30,30,32,22,23,28,43,58,69,48,55,35,49,76,19,64,35,37,46,59,58
1000,43,58,60,51,41,58,40,34,37,52,61,65,53,65,55,53,70,54,34,47,56,58,25,23
1000,53,56,43,59,45,62,48,39,45,61,70,71,55,67,62,63,47,43,39,53,56,52,21,27
1000,46,62,47,53,51,61,46,37,35,61,68,73,41,74,63,44,71,51,31,40,58,46,21,25
1000,22,17,52,48,22,22,21,28,31,40,44,52,43,59,35,65,77,21,53,32,25,52,59,57
5000,57,62,57,63,52,62,51,42,52,58,66,63,52,58,72,66,71,50,28,48,65,54,26,31
2000,59,56,49,46,54,60,57,40,33,60,86,88,44,71,59,49,56,50,34,44,51,50,20,20
1000,44,54,66,65,57,51,59,40,60,64,47,44,59,35,60,56,81,34,42,54,50,60,52,51
1000,32,52,46,60,35,61,38,38,58,64,64,68,47,71,58,59,64,55,53,49,39,40,40,40
1000,48,38,61,63,44,54,50,49,60,61,52,50,59,46,56,63,82,48,63,51,52,57,55,56
1000,27,56,59,52,55,52,56,51,46,56,64,66,53,58,55,59,71,51,52,52,51,55,17,16
3000,14,12,13,44,11,14,16,13,38,20,55,58,60,56,40,38,63,16,22,32,25,35,18,19
2000,48,57,41,50,53,60,48,47,52,62,73,71,49,66,54,62,64,56,48,51,49,52,32,40
1000,29,59,64,37,53,57,39,35,27,62,37,43,46,50,67,45,76,47,63,41,55,53,25,17
1000,43,30,52,54,22,52,32,26,57,53,62,64,54,61,29,65,66,29,71,38,30,39,52,55
2000,60,57,43,41,40,64,35,34,31,61,70,77,44,81,61,58,54,40,34,41,53,43,45,27
1000,50,31,37,57,34,57,39,31,42,53,71,69,50,73,58,68,41,37,57,49,34,49,57,57
1000,61,42,33,58,40,61,47,42,52,58,81,73,52,94,49,43,31,41,49,46,41,44,31,44
1000,13,5,11,37,8,5,10,12,17,18,30,16,47,43,46,26,45,8,23,28,18,23,5,10
2000,28,62,65,51,50,50,40,24,25,55,54,54,44,46,58,61,73,55,47,43,59,50,20,20
3000,54,33,51,34,30,66,33,37,27,47,61,55,55,41,32,57,51,31,57,42,48,39,56,69
1000,20,14,18,33,17,19,16,21,25,23,39,41,54,30,41,40,74,12,29,13,21,52,12,13
1000,18,20,19,32,20,13,13,17,25,22,47,41,60,55,44,24,65,18,27,16,25,37,27,17
1000,43,56,54,44,52,57,50,38,37,55,84,86,52,62,55,66,60,49,57,43,52,45,33,13
2000,11,11,12,25,12,13,19,13,22,16,46,46,46,51,46,24,58,18,17,24,14,45,19,20
2000,56,51,38,54,38,58,50,44,49,57,76,74,45,68,53,65,57,49,40,55,49,52,35,33
1000,11,5,10,19,9,10,10,13,17,19,24,20,60,42,41,27,59,7,17,28,12,39,10,13
4000,48,47,39,61,36,60,41,57,60,59,67,68,54,85,52,47,53,44,39,49,49,55,43,45
3000,51,31,54,49,29,49,33,31,45,50,67,71,53,70,21,52,73,25,62,43,35,53,57,58
1000,45,46,34,63,43,64,46,48,62,66,73,71,56,75,52,65,51,49,44,55,49,50,55,53
1000,51,24,42,51,34,58,38,31,46,41,71,73,55,63,32,70,44,26,59,45,46,42,55,61
3000,11,7,13,15,8,8,13,12,24,17,43,36,40,49,44,16,70,6,19,46,13,38,20,14
1000,63,31,43,46,35,58,64,33,47,52,73,75,58,67,46,63,59,37,54,44,36,41,50,52
1000,57,47,31,58,40,56,36,30,44,60,68,66,55,69,50,59,53,36,27,57,49,52,29,29
2000,37,25,57,40,35,27,30,26,32,41,56,59,46,54,45,60,59,24,51,31,43,51,53,63
3000,51,37,40,62,28,56,30,48,59,59,58,57,49,77,49,68,48,44,59,55,46,48,52,52
3000,55,34,49,57,33,52,37,34,50,51,72,68,55,69,47,63,59,36,60,50,44,41,54,56
2000,56,34,46,61,34,59,46,68,59,63,83,81,53,84,63,61,36,55,57,51,59,40,57,53
3000,63,49,32,61,43,60,39,30,66,52,70,73,43,68,47,50,58,31,40,60,54,43,41,29
2000,54,29,47,64,32,51,37,40,52,52,55,74,52,78,49,75,53,30,54,50,47,40,55,51
3000,45,37,55,60,30,53,41,39,56,55,37,41,54,36,40,65,78,30,60,47,45,50,57,49
1000,53,22,53,55,27,59,47,25,52,58,71,74,41,56,51,70,71,40,61,31,35,46,62,55
1000,47,58,63,44,44,53,34,26,30,48,55,57,61,69,56,53,75,53,29,44,60,51,25,16
1000,47,58,46,47,51,56,53,33,33,57,87,87,49,68,57,60,52,53,57,56,57,59,34,15
1000,17,7,16,29,7,15,16,15,23,12,18,25,45,26,41,26,58,9,21,45,12,49,23,16
1000,32,57,55,40,45,52,36,29,27,58,69,69,45,65,60,50,79,55,65,44,58,43,28,11
1000,43,48,38,55,43,54,46,35,38,57,65,65,55,63,53,69,68,41,50,37,44,45,60,57
1000,37,38,57,66,37,47,39,38,62,52,63,71,62,86,52,80,60,42,41,46,48,62,71,52
1000,54,50,45,53,37,59,55,32,53,57,74,76,33,67,58,65,56,46,23,56,48,46,24,18
0,57,51,48,59,53,55,61,64,51,58,79,76,48,89,61,70,33,49,67,57,49,58,38,47
1000,15,14,17,31,18,14,17,12,39,20,30,33,50,28,40,34,70,13,34,25,20,48,18,13
3000,48,28,50,61,24,58,36,37,58,59,59,64,55,70,45,62,61,33,58,57,44,45,53,54
0,11,15,11,22,8,13,14,13,33,21,50,50,51,28,38,28,66,13,57,36,35,61,20,14
2000,44,36,49,65,47,54,47,45,61,59,65,69,53,83,48,48,34,33,34,62,52,67,34,47
